Region,Distributor Code,Retailer Code,Pincode,Salesman Name,Latitude,Longitude,Visits/week
TN CHN,22520,225202001324,0,KANNIYAPPAN K,12.5328632,79.9006115,1
TN CHN,22520,225202101325,0,KANNIYAPPAN K,12.6803825,79.9810871,1
TN CHN,22520,225202101328,603303,KANNIYAPPAN K,12.6952429,79.9777829,1
TN CHN,22520,225202101331,603002,PRITHIVIRAJAN D,12.6917448,79.9742591,1
TN CHN,22520,225202101338,603004,PRITHIVIRAJAN D,12.6916583,79.974255,1
TN CHN,22520,225202101339,603204,PRITHIVIRAJAN D,12.6917668,79.9742097,1
TN CHN,22520,225202101340,603306,PRITHIVIRAJAN D,12.5095001,79.8847705,1
TN CHN,22520,225202201346,603306,PRITHIVIRAJAN D,12.5050041,79.8893877,1
TN CHN,22520,225201701100,603209,KANNIYAPPAN K,12.7625896,80.0035455,1
TN CHN,22520,225201701103,603306,PRITHIVIRAJAN D,12.5089669,79.8910145,1
TN CHN,22520,225201801136,123456,PRITHIVIRAJAN D,12.8066935,80.0338665,1
TN CHN,22520,225201801141,603209,PRITHIVIRAJAN D,12.801555,80.0254617,1
TN CHN,22520,225201801148,600032,PRITHIVIRAJAN D,12.8092233,80.03066,1
TN CHN,22520,225201801150,600032,MOHANRAJ,12.6864588,79.9834949,1
TN CHN,22520,225201801151,603306,PRITHIVIRAJAN D,12.50881,79.8846283,1
TN CHN,22520,225201801159,123456,PRITHIVIRAJAN D,12.6864799,79.9750892,1
TN CHN,22520,225201801163,123456,PRITHIVIRAJAN D,12.6917092,79.9742361,1
TN CHN,22520,225201801165,123456,PRITHIVIRAJAN D,12.7331304,80.0016997,1
TN CHN,22520,225201801209,603209,PRITHIVIRAJAN D,12.7898013,80.03173,1
TN CHN,22520,225202001305,0,PRITHIVIRAJAN D,12.7945898,80.0270596,1
TN CHN,22520,225202001318,0,KANNIYAPPAN K,12.7599057,80.0057854,1
TN CHN,22520,225202101332,603204,PRITHIVIRAJAN D,12.743375,79.9919117,1
TN CHN,22520,225202101341,603204,KANNIYAPPAN K,12.7629038,80.0042047,1
TN CHN,22520,225202301363,0,KANNIYAPPAN K,,,1
TN CHN,22520,225202301365,0,PRITHIVIRAJAN D,12.793115,80.0295367,1
TN CHN,22520,225202301367,0,PRITHIVIRAJAN D,12.7309533,80.000545,1
TN CHN,22520,225202201348,603002,KANNIYAPPAN K,12.6947184,79.9764242,1
TN CHN,22520,225202301354,603001,KANNIYAPPAN K,,,1
TN CHN,22520,225202301364,0,PRITHIVIRAJAN D,12.7310067,80.0004833,1
TN CHN,22520,225202301366,0,PRITHIVIRAJAN D,12.7309333,80.00054,1
TN CHN,22520,225202301368,0,PRITHIVIRAJAN D,12.7897917,80.0315567,1
TN CHN,22520,225202301376,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301377,0,PRITHIVIRAJAN D,12.8202723,80.0407298,1
TN CHN,22520,225202101341,603204,KANNIYAPPAN K,12.7629038,80.0042047,1
TN CHN,22520,225202201345,603209,PRITHIVIRAJAN D,12.7867358,80.0124769,1
TN CHN,22520,225202201349,603306,PRITHIVIRAJAN D,12.6828969,79.9825102,1
TN CHN,22520,225202301358,0,KANNIYAPPAN K,12.7085621,79.9611422,1
TN CHN,22520,225202301362,0,KANNIYAPPAN K,12.7600642,80.0058165,1
TN CHN,22520,225202301362,0,KANNIYAPPAN K,12.7600642,80.0058165,1
TN CHN,22520,225202301364,0,PRITHIVIRAJAN D,12.7310067,80.0004833,1
TN CHN,22520,225202301372,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301375,0,PRITHIVIRAJAN D,12.8197967,80.038365,1
TN CHN,22520,225202301369,0,PRITHIVIRAJAN D,12.7309333,80.00054,1
TN CHN,22520,225202301371,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301373,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202001310,0,PRITHIVIRAJAN D,12.7996383,80.004145,1
TN CHN,22520,225202101326,0,KANNIYAPPAN K,12.6916912,79.9742355,1
TN CHN,22520,225202201343,603209,PRITHIVIRAJAN D,12.79947,80.0041483,1
TN CHN,22520,225202201344,603209,PRITHIVIRAJAN D,12.7872083,80.0138117,1
TN CHN,22520,225202301352,603303,KANNIYAPPAN K,12.5539757,79.8878095,1
TN CHN,22520,225202301359,0,KANNIYAPPAN K,12.6953127,79.9777266,1
TN CHN,22520,225202301363,0,KANNIYAPPAN K,,,1
TN CHN,22520,225202301370,0,PRITHIVIRAJAN D,12.78978,80.0314967,1
TN CHN,22520,225202301379,0,PRITHIVIRAJAN D,12.6913569,79.9744066,1
TN CHN,22520,225202301381,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301380,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301382,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225201801242,123456,KANNIYAPPAN K,12.7018769,79.9659833,1
TN CHN,22520,225201901252,603306,PRITHIVIRAJAN D,12.6928066,79.9781838,1
TN CHN,22520,225201901254,603001,KANNIYAPPAN K,12.6917336,79.9742191,1
TN CHN,22520,225201901268,0,PRITHIVIRAJAN D,12.7470697,79.9860868,1
TN CHN,22520,225201901282,600032,MOHANRAJ,12.5266459,79.8923716,1
TN CHN,22520,225201901292,123456,PRITHIVIRAJAN D,12.7387931,80.0003074,1
TN CHN,22520,225202201345,603209,PRITHIVIRAJAN D,12.7867358,80.0124769,1
TN CHN,22520,225202201346,603306,MOHANRAJ,12.5050041,79.8893877,1
TN CHN,22520,225202201349,603306,PRITHIVIRAJAN D,12.6828969,79.9825102,1
TN CHN,22520,225202301356,603002,KANNIYAPPAN K,12.5463738,79.9042739,1
TN CHN,22520,225202301375,0,PRITHIVIRAJAN D,12.8197967,80.038365,1
TN CHN,22520,225202301383,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301384,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301384,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225201901297,123456,PRITHIVIRAJAN D,12.6918033,79.9742298,1
TN CHN,22520,225202001298,0,KANNIYAPPAN K,12.6045518,79.9765485,1
TN CHN,22520,225202001303,603204,KANNIYAPPAN K,12.7637139,80.0026177,1
TN CHN,22520,225202001312,0,KANNIYAPPAN K,,,1
TN CHN,22520,225202001318,0,KANNIYAPPAN K,12.7599057,80.0057854,1
TN CHN,22520,225202101335,603209,PRITHIVIRAJAN D,12.7954017,80.0253916,1
TN CHN,22520,225202101342,603204,KANNIYAPPAN K,12.7547462,80.0024399,1
TN CHN,22520,225202201347,603002,KANNIYAPPAN K,12.6916466,79.9743312,1
TN CHN,22520,225202201350,603002,KANNIYAPPAN K,12.7605543,80.0039074,1
TN CHN,22520,225202201350,603002,KANNIYAPPAN K,12.7605543,80.0039074,1
TN CHN,22520,225202301361,0,KANNIYAPPAN K,,,1
TN CHN,22520,225202301369,0,PRITHIVIRAJAN D,12.7309333,80.00054,1
TN CHN,22520,225202301370,0,PRITHIVIRAJAN D,12.78978,80.0314967,1
TN CHN,22520,225202301371,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301374,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301378,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225201600065,603209,PRITHIVIRAJAN D,12.8012039,80.0066673,1
TN CHN,22520,225201600241,603001,KANNIYAPPAN K,12.69173,79.9798967,1
TN CHN,22520,225201600271,603001,KANNIYAPPAN K,12.6928583,79.979005,1
TN CHN,22520,225201600283,603001,KANNIYAPPAN K,12.6683733,79.98541,1
TN CHN,22520,225201600290,603001,KANNIYAPPAN K,12.6917073,79.9742096,1
TN CHN,22520,225201600317,603001,KANNIYAPPAN K,,,1
TN CHN,22520,225201600327,603002,KANNIYAPPAN K,12.694496,79.9776641,1
TN CHN,22520,225201600328,603001,KANNIYAPPAN K,12.6104317,80.0717021,1
TN CHN,22520,225201600006,603204,KANNIYAPPAN K,12.7605311,80.0036014,1
TN CHN,22520,225201600339,603001,KANNIYAPPAN K,12.689895,79.9814467,1
TN CHN,22520,225201600161,600004,PRITHIVIRAJAN D,12.794825,80.0190967,1
TN CHN,22520,225201600229,603001,KANNIYAPPAN K,12.6944248,79.9760272,1
TN CHN,22520,225201600550,603001,KANNIYAPPAN K,12.6944372,79.9777694,1
TN CHN,22520,225201600551,603001,KANNIYAPPAN K,12.691785,79.9742502,1
TN CHN,22520,225201600584,603204,KANNIYAPPAN K,12.6917116,79.9742403,1
TN CHN,22520,225201600588,603204,KANNIYAPPAN K,12.7581021,80.0092756,1
TN CHN,22520,225201600244,603002,KANNIYAPPAN K,12.6916911,79.9742325,1
TN CHN,22520,225201600244,603002,KANNIYAPPAN K,12.6916911,79.9742325,1
TN CHN,22520,225201600253,603002,KANNIYAPPAN K,12.6942981,79.9760883,1
TN CHN,22520,225201600266,603001,KANNIYAPPAN K,12.69171,79.9742368,1
TN CHN,22520,225201600609,603204,KANNIYAPPAN K,12.7618039,80.0035184,1
TN CHN,22520,225201600610,600001,KANNIYAPPAN K,12.7615616,80.0029155,1
TN CHN,22520,225201600626,603003,KANNIYAPPAN K,12.6725717,79.9992167,1
TN CHN,22520,225201600320,603002,KANNIYAPPAN K,12.6838994,79.9847992,1
TN CHN,22520,225201600339,603001,KANNIYAPPAN K,12.689895,79.9814467,1
TN CHN,22520,225201600642,603002,KANNIYAPPAN K,12.5432501,79.9052895,1
TN CHN,22520,225201600700,603002,KANNIYAPPAN K,12.6941291,79.977086,1
TN CHN,22520,225201600344,603001,KANNIYAPPAN K,12.694113,79.9770685,1
TN CHN,22520,225201600709,600001,PRITHIVIRAJAN D,12.7952569,80.0255931,1
TN CHN,22520,225201600718,600001,PRITHIVIRAJAN D,12.7996699,80.0041329,1
TN CHN,22520,225201600724,600001,PRITHIVIRAJAN D,12.799595,80.0041717,1
TN CHN,22520,225201600791,600001,PRITHIVIRAJAN D,12.7993839,80.0097624,1
TN CHN,22520,225201600815,603003,KANNIYAPPAN K,12.6916904,79.9742342,1
TN CHN,22520,225201600836,603002,KANNIYAPPAN K,12.6891833,79.9753867,1
TN CHN,22520,225201600569,603001,KANNIYAPPAN K,12.694354,79.9777287,1
TN CHN,22520,225201600575,603204,KANNIYAPPAN K,12.6849083,79.9749221,1
TN CHN,22520,225201600579,603204,KANNIYAPPAN K,12.7596561,80.0055368,1
TN CHN,22520,225201600614,600001,KANNIYAPPAN K,12.6918065,79.9742443,1
TN CHN,22520,225201600887,603306,PRITHIVIRAJAN D,12.5050078,79.8894021,1
TN CHN,22520,225201600893,603306,PRITHIVIRAJAN D,12.5088288,79.889061,1
TN CHN,22520,225201600898,603306,PRITHIVIRAJAN D,12.6864591,79.9834944,1
TN CHN,22520,225201600899,603306,PRITHIVIRAJAN D,12.7730759,80.0165685,1
TN CHN,22520,225201600901,603306,KANNIYAPPAN K,12.543633,79.904811,1
TN CHN,22520,225201700983,123456,KANNIYAPPAN K,12.5432201,79.9053301,1
TN CHN,22520,225201600671,600001,KANNIYAPPAN K,12.6917714,79.9742722,1
TN CHN,22520,225201600679,603001,KANNIYAPPAN K,12.6918153,79.974228,1
TN CHN,22520,225201600713,600001,PRITHIVIRAJAN D,12.8096801,80.0277919,1
TN CHN,22520,225201600720,600001,PRITHIVIRAJAN D,12.7901985,80.0168428,1
TN CHN,22520,225201600772,600001,PRITHIVIRAJAN D,12.7970298,80.0130734,1
TN CHN,22520,225201600787,600001,PRITHIVIRAJAN D,12.80116,80.0065517,1
TN CHN,22520,225201600787,600001,PRITHIVIRAJAN D,12.80116,80.0065517,1
TN CHN,22520,225201701065,603204,KANNIYAPPAN K,12.7627453,80.0031875,1
TN CHN,22520,225201701070,603204,KANNIYAPPAN K,12.6917099,79.9742361,1
TN CHN,22520,225201801132,123456,PRITHIVIRAJAN D,12.6917097,79.9742397,1
TN CHN,22520,225201801133,123456,PRITHIVIRAJAN D,12.81875,80.0370683,1
TN CHN,22520,225201801137,123456,PRITHIVIRAJAN D,12.694435,79.9760348,1
TN CHN,22520,225201801146,600032,PRITHIVIRAJAN D,12.8091967,80.027725,1
TN CHN,22520,225201801179,123456,MOHANRAJ,12.6481754,79.9404851,1
TN CHN,22520,225201600811,605602,KANNIYAPPAN K,12.6804514,79.9810849,1
TN CHN,22520,225201600816,600001,PRITHIVIRAJAN D,12.8096567,80.0276655,1
TN CHN,22520,225201600875,603303,PRITHIVIRAJAN D,12.5089214,79.8881481,1
TN CHN,22520,225201600886,603306,PRITHIVIRAJAN D,12.5050123,79.889392,1
TN CHN,22520,225201600887,603306,PRITHIVIRAJAN D,12.5050078,79.8894021,1
TN CHN,22520,225201600890,603306,MOHANRAJ,12.6905216,79.9806668,1
TN CHN,22520,225201600895,603306,MOHANRAJ,12.6928097,79.9781797,1
TN CHN,22520,225201700954,603302,PRITHIVIRAJAN D,12.799895,80.0063133,1
TN CHN,22520,225201700964,603209,PRITHIVIRAJAN D,12.79567,80.0269283,1
TN CHN,22520,225201801183,123456,PRITHIVIRAJAN D,12.8094847,80.0304508,1
TN CHN,22520,225201801195,123456,PRITHIVIRAJAN D,12.8078096,80.0324762,1
TN CHN,22520,225201801195,123456,PRITHIVIRAJAN D,12.8078096,80.0324762,1
TN CHN,22520,225201801196,123456,PRITHIVIRAJAN D,12.6917105,79.9742406,1
TN CHN,22520,225201901249,603303,KANNIYAPPAN K,12.5353777,79.9029973,1
TN CHN,22520,225201701003,123456,PRITHIVIRAJAN D,12.8025351,80.0249082,1
TN CHN,22520,225201701005,603001,KANNIYAPPAN K,12.7036704,79.9666351,1
TN CHN,22520,225201701016,123456,PRITHIVIRAJAN D,12.5948887,79.9421569,1
TN CHN,22520,225201701030,603002,PRITHIVIRAJAN D,12.7378058,80.0010984,1
TN CHN,22520,225201701037,123456,PRITHIVIRAJAN D,12.7307025,80.0004798,1
TN CHN,22520,225201701040,603203,PRITHIVIRAJAN D,12.6917976,79.9742207,1
TN CHN,22520,225201701065,603204,KANNIYAPPAN K,12.7627453,80.0031875,1
TN CHN,22520,225201901256,0,KANNIYAPPAN K,12.7373475,79.9874206,1
TN CHN,22520,225201901262,123456,PRITHIVIRAJAN D,12.809645,80.0277733,1
TN CHN,22520,225201901267,0,PRITHIVIRAJAN D,12.7961907,80.0283319,1
TN CHN,22520,225201901293,123456,PRITHIVIRAJAN D,12.7900101,80.0346815,1
TN CHN,22520,225201901297,123456,PRITHIVIRAJAN D,12.6918033,79.9742298,1
TN CHN,22520,225202001322,0,PRITHIVIRAJAN D,12.8102223,80.0266661,1
TN CHN,22520,225202001322,0,PRITHIVIRAJAN D,12.8102223,80.0266661,1
TN CHN,22520,225202101329,603302,PRITHIVIRAJAN D,12.795531,80.0171136,1
TN CHN,22520,225202101340,603306,PRITHIVIRAJAN D,12.5095001,79.8847705,1
TN CHN,22520,225202301351,603002,KANNIYAPPAN K,12.6944403,79.9774808,1
TN CHN,22520,225202301355,603101,KANNIYAPPAN K,12.695322,79.9777,1
TN CHN,22520,225202301357,603111,KANNIYAPPAN K,12.6915437,79.9739252,1
TN CHN,22520,225202301383,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225201701092,603001,KANNIYAPPAN K,12.695181,79.9767038,1
TN CHN,22520,225201801146,600032,PRITHIVIRAJAN D,12.8091967,80.027725,1
TN CHN,22520,225201801165,123456,PRITHIVIRAJAN D,12.7331304,80.0016997,1
TN CHN,22520,225201801183,123456,PRITHIVIRAJAN D,12.8094847,80.0304508,1
TN CHN,22520,225201801225,123456,MOHANRAJ,12.5433513,79.9127363,1
TN CHN,22520,225201801245,123456,PRITHIVIRAJAN D,12.5090005,79.8891668,1
TN CHN,22520,225201901252,603306,PRITHIVIRAJAN D,12.6928066,79.9781838,1
TN CHN,22520,225201901261,0,KANNIYAPPAN K,12.6944254,79.9760601,1
TN CHN,22520,225201901291,123456,KANNIYAPPAN K,12.7638532,80.0014915,1
TN CHN,22520,225201901293,123456,PRITHIVIRAJAN D,12.7900101,80.0346815,1
TN CHN,22520,225202001304,0,KANNIYAPPAN K,12.7585804,80.0093448,1
TN CHN,22520,225202001307,603001,KANNIYAPPAN K,12.684007,79.9855534,1
TN CHN,22520,225202001323,0,PRITHIVIRAJAN D,12.6917332,79.9742285,1
TN CHN,22520,225202101330,603209,PRITHIVIRAJAN D,12.7967893,80.0219881,1
TN CHN,22520,225202101333,603209,PRITHIVIRAJAN D,12.8016117,80.02544,1
TN CHN,22520,225202101334,603203,PRITHIVIRAJAN D,12.7969566,80.0245546,1
TN CHN,22520,225202201346,603306,PRITHIVIRAJAN D,12.5050041,79.8893877,1
TN CHN,22520,225202201349,603306,MOHANRAJ,12.6828969,79.9825102,1
TN CHN,22520,225202301360,0,KANNIYAPPAN K,12.6943799,79.9782113,1
TN CHN,22520,225202301365,0,PRITHIVIRAJAN D,12.793115,80.0295367,1
TN CHN,22520,225202301373,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301374,0,PRITHIVIRAJAN D,,,1
TN CHN,22520,225202301378,0,PRITHIVIRAJAN D,,,1
TN CHN,22591,225911600047,600066,Palani,13.1755331,80.1974335,1
TN CHN,22591,225911600028,600067,Palani,13.175572,80.1974171,1
TN CHN,22591,225911600073,600067,Palani,13.1755849,80.1974331,1
TN CHN,22591,225911600126,600060,SENTHIL,13.1509706,80.2287807,1
TN CHN,22591,225911600148,600039,SENTHIL,13.175609,80.197471,1
TN CHN,22591,225911600173,600118,SENTHIL,13.1756088,80.1974716,1
TN CHN,22591,225911600232,601201,SENTHIL,13.1756007,80.1974711,1
TN CHN,22591,225911600245,600052,SENTHIL,13.1756093,80.1974656,1
TN CHN,22591,225911600066,600066,Palani,13.175598,80.1974027,1
TN CHN,22591,225911600114,600052,SENTHIL,13.1756107,80.1974751,1
TN CHN,22591,225911600161,600066,Palani,13.175708,80.1979005,1
TN CHN,22591,225911600176,600052,SENTHIL,13.1897939,80.1867199,1
TN CHN,22591,225911600206,600052,SENTHIL,13.1756102,80.1974779,1
TN CHN,22591,225911600234,600066,Palani,13.1756086,80.1974715,1
TN CHN,22591,225911600235,600052,SENTHIL,13.175609,80.1974708,1
TN CHN,22591,225911600142,600066,Palani,13.1755981,80.197402,1
TN CHN,22591,225911600145,600067,Palani,13.1755852,80.1974318,1
TN CHN,22591,225911600155,600052,SENTHIL,13.1755551,80.1974379,1
TN CHN,22591,225911600190,600052,SENTHIL,13.2120362,80.0918974,1
TN CHN,22591,225911600196,600099,Palani,13.1755987,80.1974934,1
TN CHN,22591,225911600194,600066,Palani,13.1755617,80.1974406,1
TN CHN,22591,225911600242,600052,SENTHIL,13.1756091,80.1974711,1
TN CHN,22591,225911600260,600051,SENTHIL,13.1755699,80.1974014,1
TN CHN,22591,225911600147,600039,SENTHIL,13.1756091,80.1974714,1
TN CHN,22591,225911600203,600060,SENTHIL,13.1582522,80.2257207,1
TN CHN,22591,225911600233,600052,SENTHIL,13.1755986,80.1974725,1
TN CHN,22591,225911600239,600067,Palani,13.1756104,80.1974767,1
TN CHN,22591,225911600268,600052,SENTHIL,13.1755862,80.1974592,1
TN CHN,22591,225911600149,600039,SENTHIL,13.1755861,80.1974609,1
TN CHN,22591,225911600158,600118,SENTHIL,13.1344476,80.2423228,1
TN CHN,22591,225911600177,600066,Palani,13.1755615,80.1973976,1
TN CHN,22591,225911600231,600066,Palani,13.1755548,80.1974384,1
TN CHN,22591,225911600337,600052,SENTHIL,13.175609,80.197471,1
TN CHN,22591,225911600338,600052,SENTHIL,13.1756107,80.1974832,1
TN CHN,22591,225911600300,601102,Palani,13.1755843,80.1974331,1
TN CHN,22591,225911600301,600067,Palani,13.1755869,80.197431,1
TN CHN,22591,225911600345,600039,SENTHIL,13.1756002,80.1974718,1
TN CHN,22591,225911600386,600060,SENTHIL,13.1421861,80.2379602,1
TN CHN,22591,225911600389,600067,Palani,13.1755897,80.1974391,1
TN CHN,22591,225911600368,600118,SENTHIL,13.1755905,80.1974596,1
TN CHN,22591,225911600406,601102,Palani,13.1755397,80.1974483,1
TN CHN,22591,225911600396,600039,SENTHIL,13.1756059,80.19742,1
TN CHN,22591,225911600469,600052,SENTHIL,13.1756091,80.1974714,1
TN CHN,22591,225911600470,600060,Palani,13.1755873,80.1974309,1
TN CHN,22591,225911600352,600052,SENTHIL,13.1981083,80.15493,1
TN CHN,22591,225911600365,600066,Palani,13.17266,80.2006728,1
TN CHN,22591,225911600277,600118,SENTHIL,13.1755519,80.1974199,1
TN CHN,22591,225911600292,600066,Palani,13.1755571,80.1974468,1
TN CHN,22591,225911600295,600066,Palani,13.1756027,80.1974765,1
TN CHN,22591,225911600315,600052,SENTHIL,13.1756002,80.1974926,1
TN CHN,22591,225911600326,600066,Palani,13.1755594,80.1974416,1
TN CHN,22591,225911600355,600052,SENTHIL,13.1755846,80.197461,1
TN CHN,22591,225911600358,600060,SENTHIL,13.1756208,80.1974442,1
TN CHN,22591,225911600454,600067,Palani,13.1756106,80.1974782,1
TN CHN,22591,225911600374,600067,Palani,13.1755904,80.1974604,1
TN CHN,22591,225911600402,600067,Palani,13.1755856,80.197431,1
TN CHN,22591,225911600403,601102,Palani,13.1755785,80.197438,1
TN CHN,22591,225911600433,600067,Palani,13.1756012,80.197489,1
TN CHN,22591,225911600248,600052,SENTHIL,13.1756105,80.1974739,1
TN CHN,22591,225911600342,600067,Palani,13.175589,80.1974412,1
TN CHN,22591,225911600372,600118,SENTHIL,13.1753718,80.1978106,1
TN CHN,22591,225911600413,600067,Palani,13.1755831,80.1974382,1
TN CHN,22591,225911600441,600067,Palani,13.1755867,80.1974096,1
TN CHN,22591,225911600444,600052,SENTHIL,13.1755863,80.1974592,1
TN CHN,22591,225911600477,600052,Palani,13.1755856,80.197433,1
TN CHN,22591,225911600479,600052,SENTHIL,13.1756091,80.1974711,1
TN CHN,22591,225911600437,600099,Palani,13.1756108,80.197471,1
TN CHN,22591,225911600464,600118,SENTHIL,13.131943,80.2486095,1
TN CHN,22591,225911600496,600060,SENTHIL,13.1756243,80.1974407,1
TN CHN,22591,225911600499,600051,SENTHIL,13.1452469,80.240008,1
TN CHN,22591,225911600507,601102,Palani,13.1756091,80.1974714,1
TN CHN,22591,225911600514,600051,SENTHIL,13.175606,80.1974508,1
TN CHN,22591,225911600515,600060,SENTHIL,13.1756014,80.1974272,1
TN CHN,22591,225911600533,600039,SENTHIL,13.175609,80.1974709,1
TN CHN,22591,225911600553,600052,SENTHIL,13.1755855,80.1974613,1
TN CHN,22591,225911600600,600066,Palani,13.1755609,80.1974389,1
TN CHN,22591,225911600486,600118,SENTHIL,13.1755864,80.1974606,1
TN CHN,22591,225911600504,600060,SENTHIL,13.1756084,80.197472,1
TN CHN,22591,225911600490,600060,SENTHIL,13.142083,80.2368061,1
TN CHN,22591,225911600491,600039,SENTHIL,13.1756006,80.1974717,1
TN CHN,22591,225911600509,600052,SENTHIL,13.1756109,80.1974663,1
TN CHN,22591,225911600525,600052,SENTHIL,13.1756091,80.1974712,1
TN CHN,22591,225911600700,601102,Palani,13.1756123,80.1974804,1
TN CHN,22591,225911600703,601102,Palani,13.1755236,80.1975067,1
TN CHN,22591,225911600710,602206,Palani,13.1756111,80.1974738,1
TN CHN,22591,225911600532,600118,SENTHIL,13.1309997,80.2589338,1
TN CHN,22591,225911600558,600052,SENTHIL,13.1755737,80.1974065,1
TN CHN,22591,225911600580,600052,SENTHIL,13.1756102,80.1974718,1
TN CHN,22591,225911600587,600052,SENTHIL,13.1756007,80.197471,1
TN CHN,22591,225911600731,601102,Palani,13.175609,80.1974717,1
TN CHN,22591,225911600769,600103,SENTHIL,13.1756086,80.1974719,1
TN CHN,22591,225911600782,600066,Palani,13.175594,80.1974155,1
TN CHN,22591,225911600823,600052,SENTHIL,13.1756088,80.1974717,1
TN CHN,22591,225911600824,600052,SENTHIL,13.1756089,80.1974717,1
TN CHN,22591,225911600593,600066,Palani,13.1755567,80.1974443,1
TN CHN,22591,225911600595,600066,Palani,13.175577,80.1973959,1
TN CHN,22591,225911600615,600067,Palani,13.1755894,80.1974409,1
TN CHN,22591,225911600618,600052,SENTHIL,13.1756096,80.1974724,1
TN CHN,22591,225911600549,600060,SENTHIL,13.1755614,80.1974787,1
TN CHN,22591,225911600565,600052,SENTHIL,13.1756091,80.1974711,1
TN CHN,22591,225911600568,600066,Palani,13.1756096,80.1974695,1
TN CHN,22591,225911600579,600052,SENTHIL,13.1755924,80.1973933,1
TN CHN,22591,225911600591,600052,SENTHIL,13.1755787,80.1974046,1
TN CHN,22591,225911600592,600053,Palani,13.1717604,80.2004564,1
TN CHN,22591,225911600831,600052,SENTHIL,13.2124322,80.0880544,1
TN CHN,22591,225911600834,600052,SENTHIL,13.1756088,80.1974718,1
TN CHN,22591,225911600838,600066,Palani,13.175624,80.1974564,1
TN CHN,22591,225911600856,600039,SENTHIL,13.175597,80.1974938,1
TN CHN,22591,225911600866,600118,SENTHIL,13.1756007,80.1974716,1
TN CHN,22591,225911600683,600068,SENTHIL,13.1755619,80.197478,1
TN CHN,22591,225911600697,601102,Palani,13.1755872,80.1974383,1
TN CHN,22591,225911600597,600066,Palani,13.1756105,80.1974689,1
TN CHN,22591,225911600599,600052,SENTHIL,13.175609,80.1974709,1
TN CHN,22591,225911600971,600067,Palani,13.1755867,80.1974326,1
TN CHN,22591,225911600976,600060,Palani,13.1755768,80.1974519,1
TN CHN,22591,225911600983,600052,SENTHIL,13.1756089,80.1974707,1
TN CHN,22591,225911600997,600052,SENTHIL,13.1756091,80.1974715,1
TN CHN,22591,225911601006,600118,SENTHIL,13.1756005,80.1974718,1
TN CHN,22591,225911600702,601102,Palani,13.1756089,80.1974709,1
TN CHN,22591,225911600704,601102,Palani,13.1755853,80.1974327,1
TN CHN,22591,225911600735,601102,Palani,13.1756083,80.197472,1
TN CHN,22591,225911600783,600066,Palani,13.1756034,80.197472,1
TN CHN,22591,225911600787,600052,SENTHIL,13.1755874,80.197458,1
